,trial,method,quantile_loss,mean_in_quantile_loss,mean_in_quantile_pred_size,quantile_satisfied,mean_alpha,quantile_alpha
0,1,VarControl,0.125,0.09375,1.75,True,,0.125
1,1,RcpsBinomial,0.125,0.09986110776662827,1.798888921737671,True,,0.125
2,1,DKW,0.125,0.09375,1.75,True,,0.125
3,1,OrderStats,0.125,0.09986110776662827,1.798888921737671,True,,0.125
